Date,BTC,ETH,LTC,XRP,DASH,SC
2016-01-01,434.3340148925781,0.9480239748954773,3.5089800357818604,0.005954999942332506,3.3770198822021484,2.2000000171829015e-05
2016-01-02,433.43798828125,0.9371240139007568,3.50216007232666,0.006064999848604202,3.2801599502563477,2.2000000171829015e-05
2016-01-03,430.010986328125,0.971904993057251,3.483069896697998,0.006016999948769808,3.240139961242676,
2016-01-04,433.09100341796875,0.954479992389679,3.495389938354492,0.00595800019800663,3.3189899921417236,1.700000029813964e-05
2016-01-05,431.9599914550781,0.9501760005950928,3.469670057296753,0.006043999921530485,3.3257598876953125,1.700000029813964e-05
2016-01-06,429.1050109863281,0.9508600234985352,3.4535601139068604,0.006002999842166901,3.3776800632476807,1.700000029813964e-05
2016-01-07,458.0480041503906,0.9420049786567688,3.604140043258667,0.006039000116288662,3.3817999362945557,1.8000000636675395e-05
2016-01-08,453.2300109863281,0.9867889881134033,3.568880081176758,0.005932999774813652,3.3050100803375244,1.8000000636675395e-05
2016-01-09,447.6109924316406,0.9868329763412476,3.560570001602173,0.0059819999150931835,3.179349899291992,2.2000000171829015e-05
2016-01-10,447.9909973144531,0.9992309808731079,3.536720037460327,0.005956000182777643,3.2947099208831787,2.700000004551839e-05
2016-01-11,448.4280090332031,1.0615999698638916,3.556619882583618,0.005894999951124191,3.1494901180267334,2.700000004551839e-05
2016-01-12,435.69000244140625,1.1410000324249268,3.493680000305176,0.005853999871760607,3.030410051345825,2.2000000171829015e-05
2016-01-13,432.3710021972656,1.1252000331878662,3.476020097732544,0.005793999880552292,3.097670078277588,2.2000000171829015e-05
2016-01-14,430.3059997558594,1.1895899772644043,3.4659900665283203,0.005528999958187342,3.3987300395965576,2.2000000171829015e-05
2016-01-15,364.33099365234375,1.208009958267212,2.9967799186706543,0.005229000002145767,3.3565900325775146,2.2000000171829015e-05
2016-01-16,387.5360107421875,1.220289945602417,3.086940050125122,0.005111999809741974,3.8902599811553955,1.8999999156221747e-05
2016-01-17,382.29901123046875,1.3274699449539185,3.0261900424957275,0.005266000051051378,4.953489780426025,1.8999999156221747e-05
2016-01-18,387.1679992675781,1.4263399839401245,3.048959970474243,0.005326000042259693,4.372029781341553,1.8999999156221747e-05
2016-01-19,380.14898681640625,1.3713899850845337,3.0174400806427,0.0052709998562932014,3.869610071182251,1.8999999156221747e-05
2016-01-20,420.2300109863281,1.5318200588226318,3.3885300159454346,0.005381000228226185,4.774219989776611,2.099999983329326e-05
2016-01-21,410.2619934082031,1.553570032119751,3.2207798957824707,0.005313000176101923,5.145569801330566,2.9000000722589903e-05
2016-01-22,382.49200439453125,1.501270055770874,3.0765700340270996,0.005113999824970961,5.1255202293396,2.300000051036477e-05
2016-01-23,387.4909973144531,1.9726699590682983,3.103480100631714,0.005119999870657921,4.4936699867248535,2.700000004551839e-05
2016-01-24,402.97100830078125,2.141200065612793,3.180999994277954,0.0052189999260008335,4.3958001136779785,2.8000000384054147e-05
2016-01-25,391.72601318359375,2.499269962310791,3.1272799968719482,0.005135000217705965,4.017499923706055,2.4000000848900527e-05
2016-01-26,392.15301513671875,2.276370048522949,3.154819965362549,0.005419000051915646,4.51816987991333,2.4000000848900527e-05
2016-01-27,394.97198486328125,2.388550043106079,3.287450075149536,0.006506000179797411,4.195809841156006,2.4000000848900527e-05
2016-01-28,380.28900146484375,2.5264899730682373,3.1201601028442383,0.006225999910384417,4.224009990692139,2.300000051036477e-05
2016-01-29,379.4739990234375,2.494960069656372,3.111380100250244,0.006839999929070473,4.389729976654053,2.9999999242136255e-05
2016-01-30,378.2550048828125,2.4450600147247314,3.0808000564575195,0.006634000223129988,4.287569999694824,2.5999999706982635e-05
2016-01-31,368.7669982910156,2.306040048599243,3.0521600246429443,0.006399000063538551,4.110899925231934,2.2000000171829015e-05
2016-02-01,373.0559997558594,2.2116899490356445,3.077239990234375,0.006541999988257885,4.120069980621338,2.2000000171829015e-05
2016-02-02,374.447998046875,2.4396400451660156,3.0758700370788574,0.006767999846488237,4.1054301261901855,2.5999999706982635e-05
2016-02-03,369.9490051269531,2.5286900997161865,3.047529935836792,0.006883000023663044,4.176750183105469,2.5999999706982635e-05
2016-02-04,389.593994140625,2.5780398845672607,3.1627700328826904,0.006969999987632036,4.294670104980469,3.099999958067201e-05
2016-02-05,386.54901123046875,2.538990020751953,3.1374099254608154,0.007261999882757664,4.276440143585205,3.099999958067201e-05
2016-02-06,376.5220031738281,2.5344600677490234,3.0989999771118164,0.007922000251710415,4.194439888000488,2.9999999242136255e-05
2016-02-07,376.6199951171875,2.9643399715423584,3.0859599113464355,0.008337999694049358,4.21088981628418,2.9999999242136255e-05
2016-02-08,373.4469909667969,3.1797900199890137,3.062160015106201,0.007991000078618526,4.162109851837158,5.199999941396527e-05
2016-02-09,376.02899169921875,4.044640064239502,3.081549882888794,0.007814999669790268,3.972670078277588,4.5000000682193786e-05
2016-02-10,381.64898681640625,4.436260223388672,3.095249891281128,0.007853000424802303,3.8368000984191895,4.199999966658652e-05
2016-02-11,379.65399169921875,6.0131001472473145,3.07561993598938,0.007814999669790268,3.2611899375915527,6.0999998822808266e-05
2016-02-12,384.26300048828125,5.546979904174805,3.111870050430298,0.007978999987244606,3.7913401126861572,9.600000339560211e-05
2016-02-13,391.8599853515625,5.38532018661499,3.129689931869507,0.008256999775767326,3.76774001121521,7.79999973019585e-05
2016-02-14,407.2300109863281,5.239729881286621,3.21058988571167,0.008589999750256538,3.802079916000366,0.00011000000085914508
2016-02-15,400.18499755859375,5.2883501052856445,3.1825098991394043,0.00863100029528141,3.7792301177978516,9.999999747378752e-05
2016-02-16,407.4880065917969,4.3152899742126465,3.209009885787964,0.008450999855995178,3.4825398921966553,9.000000136438757e-05
2016-02-17,416.3219909667969,3.757240056991577,3.241029977798462,0.008138000033795834,3.677079916000366,7.899999764049426e-05
2016-02-18,422.37298583984375,4.399129867553711,3.251430034637451,0.0079950001090765,3.529670000076294,8.399999933317304e-05
2016-02-19,420.7850036621094,4.737889766693115,3.2527899742126465,0.008244999684393406,3.5094799995422363,8.399999933317304e-05
2016-02-20,437.16400146484375,4.341330051422119,3.4579899311065674,0.008252999745309353,3.638159990310669,7.899999764049426e-05
2016-02-21,438.7980041503906,4.653619766235352,3.4642701148986816,0.008100000210106373,4.002439975738525,7.000000186963007e-05
2016-02-22,437.74798583984375,5.616499900817871,3.4836299419403076,0.008050000295042992,4.196720123291016,8.299999899463728e-05
2016-02-23,420.7359924316406,5.586209774017334,3.396929979324341,0.007969999685883522,3.7957398891448975,7.599999662488699e-05
2016-02-24,424.9549865722656,6.2364702224731445,3.3748700618743896,0.008076000027358532,4.020939826965332,8.900000102585182e-05
2016-02-25,424.54400634765625,6.104800224304199,3.3655200004577637,0.008027000352740288,3.9124600887298584,7.599999662488699e-05
2016-02-26,432.1520080566406,5.921669960021973,3.416790008544922,0.008058000355958939,3.9669198989868164,7.79999973019585e-05
2016-02-27,432.5190124511719,6.4258599281311035,3.4128799438476562,0.007972000166773796,4.076149940490723,7.79999973019585e-05
2016-02-28,433.5039978027344,6.468349933624268,3.4418599605560303,0.00788899976760149,4.0023698806762695,7.400000322377309e-05
2016-02-29,437.6969909667969,6.336989879608154,3.4461100101470947,0.007922999560832977,3.9213600158691406,8.299999899463728e-05
2016-03-01,435.12298583984375,7.653689861297607,3.4329700469970703,0.008005999960005283,3.9011800289154053,7.000000186963007e-05
2016-03-02,423.989013671875,8.4653902053833,3.3650200366973877,0.008030000142753124,3.8843600749969482,7.200000254670158e-05
2016-03-03,421.6510009765625,9.294150352478027,3.3235299587249756,0.008162000216543674,4.709529876708984,8.399999933317304e-05
2016-03-04,410.9389953613281,10.406000137329102,3.250230073928833,0.0080960001796484,4.634679794311523,7.79999973019585e-05
2016-03-05,400.57000732421875,11.003700256347656,3.19215989112854,0.007877999916672707,4.873600006103516,7.599999662488699e-05
2016-03-06,407.7070007324219,11.38290023803711,3.2216498851776123,0.007860000245273113,4.582709789276123,0.00010599999950500205
2016-03-07,414.3210144042969,9.552630424499512,3.2677500247955322,0.007918000221252441,4.302730083465576,0.00010399999882793054
2016-03-08,413.97198486328125,9.847209930419922,3.2542200088500977,0.007949000224471092,4.599689960479736,9.100000170292333e-05
2016-03-09,414.8599853515625,11.89799976348877,3.2798500061035156,0.008055999875068665,4.5724101066589355,9.100000170292333e-05
2016-03-10,417.1310119628906,11.305000305175781,3.2875499725341797,0.008190000429749489,4.915830135345459,0.00010800000018207356
2016-03-11,421.69000244140625,11.082799911499023,3.384700059890747,0.00880299974232912,5.154640197753906,0.00011000000085914508
2016-03-12,411.6239929199219,13.533300399780273,3.290179967880249,0.008700000122189522,5.312600135803223,0.00011100000119768083
2016-03-13,414.06500244140625,14.475000381469727,3.3073999881744385,0.008635000325739384,5.680389881134033,9.500000305706635e-05
2016-03-14,416.43798828125,12.45259952545166,3.3035199642181396,0.008479000069200993,5.541220188140869,9.600000339560211e-05
2016-03-15,416.8299865722656,13.010000228881836,3.3057799339294434,0.008186000399291515,5.844369888305664,0.00010399999882793054
2016-03-16,417.010986328125,12.520899772644043,3.309390068054199,0.008178000338375568,6.330329895019531,9.999999747378752e-05
2016-03-17,420.6210021972656,11.081500053405762,3.307389974594116,0.00828699953854084,5.978400230407715,0.0001140000022132881
2016-03-18,409.5480041503906,10.998100280761719,3.1698100566864014,0.008119000121951103,5.952559947967529,0.00011500000255182385
2016-03-19,410.4440002441406,10.530699729919434,3.1782500743865967,0.00801599957048893,5.9918999671936035,0.00014400000509340316
2016-03-20,413.7550048828125,10.31980037689209,3.205549955368042,0.007960000075399876,6.124579906463623,0.00014099999680183828
2016-03-21,413.3070068359375,11.864100456237793,3.2009100914001465,0.00804699957370758,6.008480072021484,0.0001320000010309741
2016-03-22,418.0889892578125,11.274800300598145,3.23471999168396,0.00810999982059002,6.087709903717041,0.00013000000035390258
2016-03-23,418.0409851074219,12.41670036315918,3.242799997329712,0.008332000114023685,6.592490196228027,0.00013000000035390258
2016-03-24,416.3940124511719,11.234999656677246,3.2246999740600586,0.008229999803006649,6.663869857788086,0.00014600000577047467
2016-03-25,417.177001953125,10.743200302124023,3.229069948196411,0.008190999738872051,7.438660144805908,0.00014200000441633165
2016-03-26,417.94500732421875,10.973999977111816,3.230570077896118,0.008066000416874886,7.21258020401001,0.00013800000306218863
2016-03-27,426.7650146484375,10.41919994354248,3.3036000728607178,0.008028999902307987,7.051080226898193,0.00011100000119768083
2016-03-27,426.7650146484375,10.41919994354248,3.3036000728607178,0.008028999902307987,7.051080226898193,0.00012700000661425292
2016-03-27,426.7650146484375,10.41919994354248,3.3036000728607178,0.008028999902307987,7.064169883728027,0.00011100000119768083
2016-03-27,426.7650146484375,10.41919994354248,3.3036000728607178,0.008028999902307987,7.064169883728027,0.00012700000661425292
2016-03-27,426.7650146484375,10.41919994354248,3.3036000728607178,0.007563999854028225,7.051080226898193,0.00011100000119768083
2016-03-27,426.7650146484375,10.41919994354248,3.3036000728607178,0.007563999854028225,7.051080226898193,0.00012700000661425292
2016-03-27,426.7650146484375,10.41919994354248,3.3036000728607178,0.007563999854028225,7.064169883728027,0.00011100000119768083
2016-03-27,426.7650146484375,10.41919994354248,3.3036000728607178,0.007563999854028225,7.064169883728027,0.00012700000661425292
2016-03-27,426.7650146484375,10.41919994354248,3.2640600204467773,0.008028999902307987,7.051080226898193,0.00011100000119768083
2016-03-27,426.7650146484375,10.41919994354248,3.2640600204467773,0.008028999902307987,7.051080226898193,0.00012700000661425292
2016-03-27,426.7650146484375,10.41919994354248,3.2640600204467773,0.008028999902307987,7.064169883728027,0.00011100000119768083
2016-03-27,426.7650146484375,10.41919994354248,3.2640600204467773,0.008028999902307987,7.064169883728027,0.00012700000661425292
2016-03-27,426.7650146484375,10.41919994354248,3.2640600204467773,0.007563999854028225,7.051080226898193,0.00011100000119768083
2016-03-27,426.7650146484375,10.41919994354248,3.2640600204467773,0.007563999854028225,7.051080226898193,0.00012700000661425292
2016-03-27,426.7650146484375,10.41919994354248,3.2640600204467773,0.007563999854028225,7.064169883728027,0.00011100000119768083
2016-03-27,426.7650146484375,10.41919994354248,3.2640600204467773,0.007563999854028225,7.064169883728027,0.00012700000661425292
2016-03-27,426.7650146484375,11.665599822998047,3.3036000728607178,0.008028999902307987,7.051080226898193,0.00011100000119768083
2016-03-27,426.7650146484375,11.665599822998047,3.3036000728607178,0.008028999902307987,7.051080226898193,0.00012700000661425292
2016-03-27,426.7650146484375,11.665599822998047,3.3036000728607178,0.008028999902307987,7.064169883728027,0.00011100000119768083
2016-03-27,426.7650146484375,11.665599822998047,3.3036000728607178,0.008028999902307987,7.064169883728027,0.00012700000661425292
2016-03-27,426.7650146484375,11.665599822998047,3.3036000728607178,0.007563999854028225,7.051080226898193,0.00011100000119768083
2016-03-27,426.7650146484375,11.665599822998047,3.3036000728607178,0.007563999854028225,7.051080226898193,0.00012700000661425292
2016-03-27,426.7650146484375,11.665599822998047,3.3036000728607178,0.007563999854028225,7.064169883728027,0.00011100000119768083
2016-03-27,426.7650146484375,11.665599822998047,3.3036000728607178,0.007563999854028225,7.064169883728027,0.00012700000661425292
2016-03-27,426.7650146484375,11.665599822998047,3.2640600204467773,0.008028999902307987,7.051080226898193,0.00011100000119768083
2016-03-27,426.7650146484375,11.665599822998047,3.2640600204467773,0.008028999902307987,7.051080226898193,0.00012700000661425292
2016-03-27,426.7650146484375,11.665599822998047,3.2640600204467773,0.008028999902307987,7.064169883728027,0.00011100000119768083
2016-03-27,426.7650146484375,11.665599822998047,3.2640600204467773,0.008028999902307987,7.064169883728027,0.00012700000661425292
2016-03-27,426.7650146484375,11.665599822998047,3.2640600204467773,0.007563999854028225,7.051080226898193,0.00011100000119768083
2016-03-27,426.7650146484375,11.665599822998047,3.2640600204467773,0.007563999854028225,7.051080226898193,0.00012700000661425292
2016-03-27,426.7650146484375,11.665599822998047,3.2640600204467773,0.007563999854028225,7.064169883728027,0.00011100000119768083
2016-03-27,426.7650146484375,11.665599822998047,3.2640600204467773,0.007563999854028225,7.064169883728027,0.00012700000661425292
2016-03-27,424.2309875488281,10.41919994354248,3.3036000728607178,0.008028999902307987,7.051080226898193,0.00011100000119768083
2016-03-27,424.2309875488281,10.41919994354248,3.3036000728607178,0.008028999902307987,7.051080226898193,0.00012700000661425292
2016-03-27,424.2309875488281,10.41919994354248,3.3036000728607178,0.008028999902307987,7.064169883728027,0.00011100000119768083
2016-03-27,424.2309875488281,10.41919994354248,3.3036000728607178,0.008028999902307987,7.064169883728027,0.00012700000661425292
2016-03-27,424.2309875488281,10.41919994354248,3.3036000728607178,0.007563999854028225,7.051080226898193,0.00011100000119768083
2016-03-27,424.2309875488281,10.41919994354248,3.3036000728607178,0.007563999854028225,7.051080226898193,0.00012700000661425292
2016-03-27,424.2309875488281,10.41919994354248,3.3036000728607178,0.007563999854028225,7.064169883728027,0.00011100000119768083
2016-03-27,424.2309875488281,10.41919994354248,3.3036000728607178,0.007563999854028225,7.064169883728027,0.00012700000661425292
2016-03-27,424.2309875488281,10.41919994354248,3.2640600204467773,0.008028999902307987,7.051080226898193,0.00011100000119768083
2016-03-27,424.2309875488281,10.41919994354248,3.2640600204467773,0.008028999902307987,7.051080226898193,0.00012700000661425292
2016-03-27,424.2309875488281,10.41919994354248,3.2640600204467773,0.008028999902307987,7.064169883728027,0.00011100000119768083
2016-03-27,424.2309875488281,10.41919994354248,3.2640600204467773,0.008028999902307987,7.064169883728027,0.00012700000661425292
2016-03-27,424.2309875488281,10.41919994354248,3.2640600204467773,0.007563999854028225,7.051080226898193,0.00011100000119768083
2016-03-27,424.2309875488281,10.41919994354248,3.2640600204467773,0.007563999854028225,7.051080226898193,0.00012700000661425292
2016-03-27,424.2309875488281,10.41919994354248,3.2640600204467773,0.007563999854028225,7.064169883728027,0.00011100000119768083
2016-03-27,424.2309875488281,10.41919994354248,3.2640600204467773,0.007563999854028225,7.064169883728027,0.00012700000661425292
2016-03-27,424.2309875488281,11.665599822998047,3.3036000728607178,0.008028999902307987,7.051080226898193,0.00011100000119768083
2016-03-27,424.2309875488281,11.665599822998047,3.3036000728607178,0.008028999902307987,7.051080226898193,0.00012700000661425292
2016-03-27,424.2309875488281,11.665599822998047,3.3036000728607178,0.008028999902307987,7.064169883728027,0.00011100000119768083
2016-03-27,424.2309875488281,11.665599822998047,3.3036000728607178,0.008028999902307987,7.064169883728027,0.00012700000661425292
2016-03-27,424.2309875488281,11.665599822998047,3.3036000728607178,0.007563999854028225,7.051080226898193,0.00011100000119768083
2016-03-27,424.2309875488281,11.665599822998047,3.3036000728607178,0.007563999854028225,7.051080226898193,0.00012700000661425292
2016-03-27,424.2309875488281,11.665599822998047,3.3036000728607178,0.007563999854028225,7.064169883728027,0.00011100000119768083
2016-03-27,424.2309875488281,11.665599822998047,3.3036000728607178,0.007563999854028225,7.064169883728027,0.00012700000661425292
2016-03-27,424.2309875488281,11.665599822998047,3.2640600204467773,0.008028999902307987,7.051080226898193,0.00011100000119768083
2016-03-27,424.2309875488281,11.665599822998047,3.2640600204467773,0.008028999902307987,7.051080226898193,0.00012700000661425292
2016-03-27,424.2309875488281,11.665599822998047,3.2640600204467773,0.008028999902307987,7.064169883728027,0.00011100000119768083
2016-03-27,424.2309875488281,11.665599822998047,3.2640600204467773,0.008028999902307987,7.064169883728027,0.00012700000661425292
2016-03-27,424.2309875488281,11.665599822998047,3.2640600204467773,0.007563999854028225,7.051080226898193,0.00011100000119768083
2016-03-27,424.2309875488281,11.665599822998047,3.2640600204467773,0.007563999854028225,7.051080226898193,0.00012700000661425292
2016-03-27,424.2309875488281,11.665599822998047,3.2640600204467773,0.007563999854028225,7.064169883728027,0.00011100000119768083
2016-03-27,424.2309875488281,11.665599822998047,3.2640600204467773,0.007563999854028225,7.064169883728027,0.00012700000661425292
2016-03-28,416.5159912109375,11.656399726867676,3.226330041885376,0.007565999869257212,7.076779842376709,0.00012099999730708078
2016-03-29,414.8160095214844,11.952899932861328,3.219409942626953,0.007331999950110912,6.78095006942749,0.00012399999832268804
2016-03-30,416.72900390625,11.403499603271484,3.2570700645446777,0.0073910001665353775,6.881110191345215,0.00012099999730708078
2016-03-31,417.9599914550781,11.663599967956543,3.239949941635132,0.007418000139296055,7.068210124969482,0.00012099999730708078
2016-04-01,420.87298583984375,11.598899841308594,3.2621099948883057,0.007501000072807074,7.053460121154785,0.00012199999764561653
2016-04-02,420.90399169921875,11.618300437927246,3.2626800537109375,0.00750300008803606,6.996210098266602,0.0001140000022132881
2016-04-03,421.4440002441406,11.157299995422363,3.2505900859832764,0.00749099999666214,6.960539817810059,0.00012199999764561653
2016-04-04,424.0299987792969,10.43809986114502,3.251650094985962,0.007474000100046396,7.074779987335205,0.00011899999663000926
2016-04-05,423.4129943847656,10.685400009155273,3.255929946899414,0.007296000141650438,7.022749900817871,0.00011000000085914508
2016-04-06,422.7449951171875,10.069700241088867,3.2453200817108154,0.006874999962747097,6.903409957885742,0.00010599999950500205
2016-04-07,420.3489990234375,9.719590187072754,3.2202699184417725,0.0066709998063743114,6.994460105895996,0.00010099999781232327
